地区ID,地区名,戦闘形式,部隊名,プリセット
1236,上級6,夜戦,14,MXwyODctOS0xNi0zMi0yMzQ7MTA2LTgtMTYtMzItMjM0OzIwMTc4LTctMjE0LTcyLTE2OzEwMjktMTQtMTYtMzItMjM0OzE3NS0xMy0xNi0zMi0yMzR8MA==
1236,上級6,夜戦,15,MXwxMDM5LTktMTYtMzItMjM0OzI4OC04LTE2LTMyLTIzNDszNDktNy0xNi0zMi0yMzQ7NTQtMTQtMzItNDQtOTE7MTkzLTEzLTE2LTMyLTIzNHww
1236,上級6,夜戦,16,MXwzOTItOS00MC03Mi0xNjszMzAtOC0xNi0zMi0yMzQ7MjAwMjktNy00MC03Mi0xNjsyMDEzMS0xNC00MC03Mi0xNjs3Mi0xMy0xNi0zMi0xNjV8MA==
1236,上級6,夜戦,17,MXwyMDEzNi05LTQwLTcyLTE2OzM0NC04LTE2LTMyLTIzNDszNDMtNy0xNi0zMi0yMzQ7MzczLTE0LTE2LTMyLTIzNDsyOTctMTMtMTYtMzItMjM0fDA=
1236,上級6,夜戦,18,MXwyMjctOS0xNi0zMi0yMzQ7MzgyLTgtMTYtMzItMjM0OzE4Ny03LTE2LTMyLTIzNDs2OS0xNC0xNi0zMi0yMzQ7MzgwLTEzLTQwLTcyLTE2fDA=
1236,上級6,夜戦,19,MXwyMDctOS0xNi0zMi0yMzQ7Mzg1LTgtMTYtMzItMjM0OzIzOS03LTE2LTI2OC0yMzQ7MTAzMC0xNC0yNTMtNzItMTY7MTYtMTMtMjM2LTcyLTE2fDA=
1236,上級6,夜戦,20,MXwzMzUtOS0xNi0zMi0yMzQ7Mzk0LTgtMTYtMzItMjM0OzM0MS03LTQwLTcyLTE2OzI0NS0xNC00MC03Mi0xNjsyNjUtMTMtMTYtMzItMjM0fDA=
1236,上級6,夜戦,21,MXwyMjMtOS0xNi0zMi00MDE7Mjc5LTgtMTYtMzItMjM0OzEwNS03LTE2LTE3My0yMzQ7MjAwMzEtMTQtNDAtNzItMTY7MjM3LTEzLTE2LTMyLTIzNHww
1236,上級6,夜戦,22,MXwxMDIzLTktNDAtNzItMTY7MjAwMjEtOC00MC0yNzItMTY7MjAwMzItNy00MC03Mi0xNjsyOTgtMTQtMTYtMzItMjM0OzIwMDk0LTEzLTIzNC0zNDMtMTZ8MA==
1236,上級6,夜戦,23,MXw3MC05LTE2LTMyLTIzNDsxMzQtOC0xNi0zMi0zNjM7MTIwLTctMTYtMzItMjM0OzMxNC0xNC0xNi0zMi0yMzQ7MzU5LTEzLTQwLTcyLTE2fDA=
1236,上級6,夜戦,24,MXwxMDgtOS0xNi0zMi0yMzQ7NDAxLTgtNDAtNzItMTY7MjU4LTctMTYtMzItMjM0OzMxMS0xNC00MC03Mi0xNjszMTUtMTMtNDAtNzItMTZ8MA==
1236,上級6,夜戦,25,MXw2OC05LTE2LTMyLTM3NzsyMzQtOC00MC03Mi0xNjsxNzAtNy0xNi0zMi0yMzQ7MTAxOS0xNC00MC0xNDYtMTY7MTAzNi0xMy0yMzQtMzI4LTE2fDA=
1236,上級6,夜戦,26,MXwxMDctOS0xNi0zMi0yMzQ7MjU5LTgtNDAtNzItMTY7MjgtNy00MC03Mi0xNjsyMDMtMTQtMjUwLTcyLTE2OzIyNC0xMy00MC03Mi0xNnww
1236,上級6,夜戦,27,MXwxMzMtOS0xNi0zMi0yMzQ7MjUxLTgtNDAtNzItMTY7MjAwOTMtNy0xMDItNzItMTY7NTgtMTQtMTYtMzItMjM0OzU5LTEzLTQwLTcyLTE2fDA=
1236,上級6,夜戦,28,MXwzMzMtOS00MC03Mi0xNjsxMzUtOC00MC03Mi0xNjsyMy03LTM5NS03Mi0xNjsxNzctMTQtNDAtNzItMTY7MjAtMTMtNDAtNzItMTZ8MA==
1236,上級6,夜戦,29,MXwyOTUtOS00MC03Mi0xNjsxMDI4LTgtNDAtNzItMTY7MTAyLTctOTItNzItMTY7NzQtMTQtMTYtMzItMjM0OzMzNi0xMy00MC03Mi0xNnww
1236,上級6,夜戦,30,MXwzMjgtOS00MC03Mi0xNjsyMTgtOC00MC0yODAtMTY7MzY0LTctNDAtNzItMTY7MTM3LTE0LTQwLTcyLTE2OzE5MS0xMy00MC03Mi0xNnww
1236,上級6,夜戦,31,MXwyODAtOS00MC03Mi0xNjszMDEtOC00MC03Mi0xNjszNjMtNy00MC03Mi0xNjsyMDktMTQtNDAtNzItMTY7Mjg2LTEzLTQwLTcyLTE2fDA=
1236,上級6,夜戦,32,MXwyMDExNC05LTE2LTcyLTIxMzszNTUtOC00MC03Mi0xNjsyMjUtNy00MC03Mi0xNjszMjctMTQtNDAtNzItMTY7MTQ0LTEzLTQwLTcyLTE2fDA=
1236,上級6,夜戦,33,MXwzMDQtOS00MC03Mi0xNjsyMDI4Mi04LTMzNi04MC0zMDU7MTUwLTctNDAtNzItMTY7MTctMTQtNDAtMjI1LTE1NDsxMTYtMTMtNDAtMzc4LTE2fDA=
1236,上級6,夜戦,34,MXwyNy05LTQwLTE4MS0xNjsyNjctOC00MC03Mi0xNjsyMDIzMy03LTE2LTcyLTM4MTsxODMtMTQtMTYtMjAtNDA7MjAwOTctMTMtMTYtNzItMzg0fDA=
1236,上級6,夜戦,35,MXwxOC05LTQwLTIyNS0xNjM7MTc2LTgtMzc5LTcyLTE2OzIwMzEwLTctMTYtNzItNDA0OzkyLTE0LTQwLTIyNS0xOTY7MjItMTMtNDAtNzItMTZ8MA==
1236,上級6,夜戦,36,MXwyOTEtOS00MC03Mi0xNjsxNjktOC00MC03Mi0xNjszMy03LTQwLTcyLTE2OzIwMDA4LTE0LTE2LTIzOC0zNTE7MjAxNjEtMTMtMTkzLTM3Mi0zMDV8MA==
1236,上級6,夜戦,37,MXwyMDIyMS05LTE2LTE3Ni00MDsyNS04LTQwLTcyLTE2OzE5LTctNDAtNzItMTY7MjQtMTQtNDAtNzItMTY7MjAwMTItMTMtMTYtNzItMzUzfDA=
1236,上級6,夜戦,38,MXwyMDIxMi05LTE2LTcyLTMzNDsyMDAwNy04LTE2LTcyLTE3MTsxNTEtNy0zNDctODAtMzA1OzIwMDEwLTE0LTE2LTcyLTM1NTsyMDE1OS0xMy0yNDAtODAtMzA1fDA=
1236,上級6,夜戦,39,MXwyMDIyMC05LTE2LTcyLTQwOzMyMy04LTQ0LTgwLTMwNTsyMDAwMS03LTE2LTcyLTQwOzI2MC0xNC0xNi03Mi0zMjA7MTg4LTEzLTQ0LTgwLTMwNXww
1236,上級6,夜戦,40,MXwzMjQtOS0yOTMtODAtMzA1OzEwMzQtOC00NC04MC0zMDU7MjAwMTMtNy0xNi03Mi00MDsxMDQyLTE0LTE2LTcyLTM4NzszOTgtMTMtNDQtODAtMzA1fDA=
1236,上級6,夜戦,41,MXwxNjMtOS00NC0xNzQtMTY7MTY0LTgtNDQtODAtMzA1OzIwMTUyLTctNDQtMjA2LTMwNTsyMDE1NC0xNC00NC04MC0zMDU7MjI5LTEzLTQ0LTgwLTMwNXww
1236,上級6,夜戦,42,MXwxMDIyLTktMTQ1LTgwLTMwNTszODctOC00NC04MC0zMDU7Mjk0LTctMTYtNzItNDA7MTU3LTE0LTQ0LTgwLTMwNTs0LTEzLTE2LTI3MS00MHww
1236,上級6,夜戦,43,MXwyMDAwNS05LTE2LTcyLTQwOzI0Mi04LTE2LTcyLTU4OzE2MC03LTQ0LTgwLTMwNTsxMDE3LTE0LTE2LTcyLTQwOzIwMDAyLTEzLTE2LTEwMS00MHww
1236,上級6,夜戦,44,MXw5Ni05LTE2LTcyLTIzNzsyNTAtOC0xNi03Mi00MDszNTEtNy00NC04MC0zMDU7MTAxOC0xNC0xNi03Mi0xNDc7NDAwLTEzLTE2LTcyLTQwfDA=
1236,上級6,夜戦,45,MXwxMDAyLTktNDQtODAtMzA1OzMwMy04LTE2LTcyLTQwOzM5Ny03LTQ0LTgwLTMwNTsxMDM1LTE0LTE2LTMyNy00MDsyODEtMTMtNDQtODAtMzA1fDA=
1236,上級6,夜戦,46,MXwzOTktOS0xNi03Mi00MDsxMDQxLTgtMzMxLTgwLTE2OzM1Ny03LTE2LTcyLTQwOzI4NS0xNC0xNi03Mi01ODs5OS0xMy0yNjktNzItNDB8MA==
1236,上級6,夜戦,47,MXwxNjUtOS00NC04MC0zMDU7MzUwLTgtNDQtODAtMzA1OzIwMDkxLTctMTYtNzItNDA7MzY2LTE0LTQ0LTgwLTMwNTsyNzItMTMtMTYtNzItNDB8MA==
1236,上級6,夜戦,48,MXwzNTItOS00NC04MC0zMDU7Mzc1LTgtMTYtNzItNTg7MTI2LTctMTYtNzItNDA7MTQyLTE0LTE2LTcyLTU4OzEwMDEtMTMtMTYtNzItNTh8MA==
1236,上級6,夜戦,49,MXwxMDA5LTktMTE3LTcyLTU4OzEwMTAtOC0xMTgtNzItNTg7MzY5LTctMTYtNzItNDA7MTU2LTE0LTQ0LTgwLTMwNTsxNjYtMTMtMTYtNzItNTh8MA==
1236,上級6,夜戦,50,MXwxNTMtOS00NC04MC0zMDU7MTU1LTgtNDQtODAtMzA1OzE1OC03LTQ0LTE1MS0zMDU7MTYyLTE0LTQ0LTgwLTMwNTsxMDI1LTEzLTQ0LTgwLTMwNXww
1236,上級6,夜戦,51,MXwxODktOS00NC04MC0zMDU7MzI2LTgtNDQtODAtMzA1OzYtNy0xNi0zNDYtNDA7MzMxLTE0LTE2LTcyLTQwOzM3MC0xMy0xNi03Mi00MHww
1236,上級6,夜戦,52,MXwzMzItOS0xNi03Mi00MDsyNjktOC0xNi03Mi00MDszODMtNy0xNi03Mi00MDszNjgtMTQtNDQtODAtMTY7MjAyLTEzLTE2LTcyLTQwfDA=
1236,上級6,夜戦,53,MXwzMDItOS00NC04MC0xNjszNjctOC00NC04MC0xNjszNDYtNy0xNi03Mi00MDszNzktMTQtMTYtNzItNDA7MTQtMTMtMTYtMTk1LTQwfDA=
1236,上級6,夜戦,54,MXwxMDAtOS0xNi03Mi01ODsyOTktOC00NC04MC0zMDU7OTgtNy0xNi03Mi00MDsyODMtMTQtNDQtODAtMzA1OzMyNS0xMy00NC04MC0zMDV8MA==
1236,上級6,夜戦,55,MXwxNjgtOS0xNi03Mi00MDsyNDQtOC0xNi03Mi00MDszNTgtNy0xNi03Mi00MDsxNDAtMTQtMTYtNzItNTg7MjMyLTEzLTE2LTcyLTU4fDA=
1236,上級6,夜戦,56,MXwyNDgtOS0xNi03Mi00MDszNTQtOC0xNi03Mi00MDsxOTAtNy00NC04MC0zMDU7My0xNC0xNi03Mi00MDsyNzgtMTMtNDQtODAtMzA1fDA=
1236,上級6,夜戦,57,MXwxMTMtOS0xNi03Mi00MDszMDktOC0xNi03Mi00MDsxNjctNy0xNi03Mi00MDszMjEtMTQtNDQtODAtMzA1OzMyMi0xMy0xNi03Mi00MHww
1236,上級6,夜戦,58,MXwxMzItOS0xNi03Mi01ODsxNS04LTE2LTcyLTU4OzEyMy03LTE2LTcyLTU4OzIxMC0xNC0xNi03Mi00MDsyNzctMTMtMTYtNzItNDB8MA==
1236,上級6,夜戦,59,MXwxODYtOS0xNi03Mi00MDsxMS04LTE2LTcyLTQwOzE0MS03LTE2LTcyLTU4OzM1My0xNC00NC04MC0xNjszODYtMTMtMjI5LTE2LTY4fDA=
1236,上級6,夜戦,60,MXw5LTktMTYtNzItNDA7MTM5LTgtMTYtNzItNDA7OTAtNy0xNi03Mi01ODsyMDEyNS0xNC0yMzktMTMyLTY4OzIwMDg4LTEzLTM2OS0xMi0xMDd8MA==
1236,上級6,夜戦,61,MXwyMDA4MS05LTIyOS0xMzEtMzg1OzIwMDgwLTgtMzY2LTIyMC02ODsyMDA3NS03LTM0MC0xMTItNjE7MjAwODktMTQtMjI5LTEyMy02ODsxNzMtMTMtMjI5LTMxNi02OHww
1236,上級6,夜戦,62,MXwyOTItOS0yMjktMjI0LTY4OzMwNy04LTMyMS0yMjQtNjg7MjAxOTktNy0yMjktMjI0LTY4OzM3NC0xNC0yMjktMjI0LTY4OzM5NS0xMy0yMjktMjI0LTY4fDA=
1236,上級6,夜戦,63,MXwyNTMtOS0yMjktMjI0LTY4OzI2My04LTIyOS0yMjQtNjg7MjA4LTctMjI5LTIyNC02ODsxMDIxLTE0LTIyOS0yMjQtMTQ5Ozc5LTEzLTIyOS0yMjQtMjU2fDA=
1236,上級6,夜戦,64,MXwxODUtOS0yMjktMjI0LTY4OzExMi04LTIyOS0yMjQtNjg7MjM4LTctMjI5LTIyNC02ODsxMDMzLTE0LTIyOS0yMjQtNjg7ODItMTMtMjI5LTI1Ny02OHww
1236,上級6,夜戦,65,MXwzMzktOS0yMjktMjI0LTY4OzEwNDQtOC0yMjktMjI0LTY4OzM5Ni03LTIyOS0yMjQtNjg7MTA0MC0xNC0yMjktMjI0LTY4OzExMC0xMy0yMjktMTUwLTY4fDA=
1236,上級6,夜戦,66,MXwxNDktOS0yMjktMjI0LTY4OzI0MC04LTIyOS0yMjQtNjg7MTA5LTctMjI5LTEyLTY4OzI3MS0xNC0yMjktMjI0LTY4OzI2NC0xMy0yMjktMjI0LTY4fDA=
1236,上級6,夜戦,67,MXwzNjItOS0yMjktMjI0LTY4Ozg0LTgtMjI5LTIyNC0xNjI7MjQ5LTctMjI5LTIyNC02ODsxMDI2LTE0LTIyOS0yMjQtNjg7MTk1LTEzLTIyOS0yMjQtNjh8MA==
1236,上級6,夜戦,68,MXwyNzYtOS0yMjktMTItNjg7MzAwLTgtMjI5LTIyNC02ODsyNTQtNy0zNDEtMTItNjg7MzQ1LTE0LTIyOS0xMi02ODs3Ny0xMy0yMjktMTItNDAwfDA=
1236,上級6,夜戦,69,MXwyNzUtOS0yMjktMTItNjg7ODUtOC0yMjktMTItNjg7MzE5LTctMjI5LTEyLTY4OzIwMDUwLTE0LTI5OC0xNjAtOTA7ODYtMTMtMjI5LTEyLTY4fDA=
1236,上級6,夜戦,70,MXwxMjEtOS0yMjktMTItNjg7NzgtOC0yMjktMTItNjg7MTExLTctMzYyLTEyLTY4OzIwMDQ2LTE0LTIwLTEwNS0yOTc7ODctMTMtMjI5LTEyLTY4fDA=
1236,上級6,夜戦,71,MXwyMDAzOS05LTMzNy0xMTEtODY7MjAwNTMtOC0xNzAtNC0zNzE7MjAyMDAtNy0yNDEtNC05MDsyMDI1Ni0xNC0zODItNC05MDsyMDI1Mi0xMy0xNzgtNC05MHww
1236,上級6,夜戦,72,MXwyMDA5NS05LTIyMS0xNTgtMzY1OzI2MS04LTIwLTMwMC05MDsyMDIzMC03LTIwLTI4Ny05MDsyMDAzNy0xNC0yMC0xMjktOTA7MjAxMjQtMTMtMjAtMTkxLTkwfDA=
1236,上級6,夜戦,73,MXwzMTItOS0yMC00LTM1NDsyNjYtOC0yMC00LTkwOzIwMDQ0LTctMjAtNC0xMTU7Mzc3LTE0LTMxOC00LTkwOzIwMjAxLTEzLTI2Mi00LTkwfDA=
1236,上級6,夜戦,74,MXwyMDQtOS0yMC00LTkwOzMxNi04LTIwLTQtOTA7NDgtNy0yMC0yMTctOTA7MjAwNDktMTQtMjEyLTQtOTA7MjIyLTEzLTIwLTI0Ny05MHww
1236,上級6,夜戦,75,MXwzMjktOS0yMC00LTkwOzI1Ny04LTIwLTQtOTA7MTAzMS03LTIwLTQtMjU0OzI5Ni0xNC0zMzktNC05MDsxNzktMTMtMjAtNC00MDV8MA==
1236,上級6,夜戦,76,MXwzMzQtOS0yMC00LTkwOzEwMjAtOC0yMC00LTE0ODsyMDA1MS03LTIwLTEwNC05MDsyMjYtMTQtMjAtNC05MDsyMzEtMTMtMjAtMjgzLTkwfDA=
1236,上級6,夜戦,77,MXwzMTctOS0yMC00LTI1OTszMzctOC0yMC00LTkwOzM0OC03LTIwLTQtOTA7MzYtMTQtNTktMTItMzExOzE5OC0xMy0yMC00LTkwfDA=
1236,上級6,夜戦,78,MXwxMDI0LTktMjAtNC0xODM7MjExLTgtMjAtNC05MDsxOTctNy0yMC00LTkwOzE5Mi0xNC0yMC00LTkwOzEwMzctMTMtMjAtMzI1LTkwfDA=
1236,上級6,夜戦,79,MXwzODgtOS0yMC00LTkwOzEyOC04LTIwLTQtOTA7MjQ3LTctMjAtNC05MDsyNzAtMTQtMjExLTQtOTA7Mzg5LTEzLTIwLTQtOTB8MA==
1236,上級6,夜戦,80,MXwxNDgtOS0yMC00LTkwOzE4NC04LTIwLTQtOTA7MjM1LTctMjAtNC05MDs0Mi0xNC0yMC00LTEwODszNzEtMTMtMjAtNC05MHww
1236,上級6,夜戦,81,MXw0My05LTI0Mi00LTkwOzExNy04LTIwLTQtOTA7MzA1LTctMjAtNC05MDs0MDItMTQtMjAtNC05MDsxNDYtMTMtMjAtNC05MHww
1236,上級6,夜戦,82,MXwyNzMtOS0yMC00LTkwOzM2MC04LTIwLTQtOTA7MzgxLTctMjAtNC05MDszNS0xNC0yMC0zNDUtOTA7MzgtMTMtMjAtMTcyLTkwfDA=
1236,上級6,夜戦,83,MXwxNDUtOS0yMC0yMDgtOTA7MTgwLTgtMjU4LTQtOTA7MjY4LTctMjAtNC05MDsyMTctMTQtMjAtNC05MDsyNTUtMTMtMjAtNC05MHww
1236,上級6,夜戦,84,MXwyODQtOS0yMC00LTkwOzE0Ny04LTIwLTQtOTA7MzIwLTctMjAtNC05MDsxNzQtMTQtMzIyLTQtOTA7MzA4LTEzLTIwLTQtOTB8MA==
1236,上級6,夜戦,85,MXwzNC05LTIwLTI3OS0zMTE7NTItOC0yMC0xNTMtOTA7MjQxLTctMjAtNC0zMTE7NDctMTQtMjAtMzAxLTkwOzE4Mi0xMy0yMC00LTkwfDA=
1236,上級6,夜戦,86,MXw0MC05LTI4MS0xMi0zMTE7NDEtOC0yMC00LTkwfDA=
1238,上級8,昼戦,1,MXwyMDA1MC05LTI5OC0xNjAtOTA7MjAwNDYtOC0yMC0xMDUtMjk3OzIwMDg4LTctMzY5LTIyNC0xMDc7MjAwMzktMTQtMzM3LTExMS04NjsyMDI4Mi0xMy0zMzYtNzYtMzA1fDA=
1238,上級8,昼戦,2,MXwyMDEyNS05LTIzOS0xMzItNjg7MzA3LTgtMzIxLTIyNC02ODszNjYtNy00NC04MC0zMDU7MjAwNTMtMTQtMTcwLTQtMzcxOzIwMDgxLTEzLTIyOS0xMzEtMzg1fDA=
1238,上級8,昼戦,3,MXwyMDE2MS05LTE5My0zNzItMzA1OzIwMjU2LTgtMzgyLTQtOTA7MjU0LTctMzQxLTIyNC02ODsyMDA5NS0xNC0yMjEtMTU4LTM2NTsxNjItMTMtNDQtODAtMzA1fDA=
1238,上級8,昼戦,4,MXwzODktOS0yMC00LTkwOzIwMjAwLTgtMjQxLTQtOTA7MjYxLTctMjAtMzAwLTkwOzIzNS0xNC0yMC00LTkwOzIwMDgwLTEzLTM2Ni0yMjAtNjh8MA==
1238,上級8,昼戦,5,MXwxNTEtOS0zNDctODAtMzA1OzIwMjUyLTgtMTc4LTQtOTA7MjAxNTktNy0yNDAtODAtMzA1OzIwMTI0LTE0LTIwLTE5MS05MDszMTItMTMtMjAtNC0zNTR8MA==
1238,上級8,昼戦,6,MXwzMjQtOS0yOTMtODAtMzA1OzE2My04LTQ0LTE3NC0zMDU7MjAyMzAtNy0yMC0yODctOTA7MjAwMzctMTQtMjAtMTI5LTkwOzIwMDc1LTEzLTM0MC0xMTItNjF8MA==
1238,上級8,昼戦,7,MXwyMDE1Mi05LTQ0LTIwNi0zMDU7MzIzLTgtNDQtNzYtMzA1OzMxNi03LTIwLTQtOTA7MTAzNC0xNC00NC03Ni0yNTE7MzYtMTMtNTktNC05MHww
1238,上級8,昼戦,8,MXwzNzQtOS0yMjktMjI0LTY4OzE4OC04LTQ0LTgwLTMwNTsyOTYtNy0zMzktNC05MDsyNjYtMTQtMjAtNC05MDsxMDMxLTEzLTIwLTQtMjU0fDA=
1238,上級8,昼戦,9,MXwzNzctOS0zMTgtNC05MDsyMDE1NC04LTQ0LTgwLTMwNTsxMDI0LTctMjAtNC0xODM7MTczLTE0LTIyOS0zMTYtNjg7MjAwNDQtMTMtMjAtNC0xMTV8MA==
1238,上級8,昼戦,10,MXw0OC05LTIwLTIxNy05MDsxNjQtOC00NC04MC0zMDU7MzE3LTctMjAtNC0yNTk7Mzg3LTE0LTQ0LTc2LTMwNTszOTgtMTMtNDQtODAtMzA1fDA=
1238,上級8,昼戦,11,MXwyMjktOS00NC04MC0zMDU7MjMxLTgtMjAtMjgzLTkwOzEwNDEtNy0zMzEtODAtMzA1OzIyMi0xNC0yMC0yNDctOTA7MjAxOTktMTMtMjI5LTIyNC02OHww
1238,上級8,昼戦,12,MXwyNTMtOS0yMjktMjI0LTY4OzM1MS04LTQ0LTgwLTMwNTs3OS03LTIyOS0yMjQtMjU2OzE2MC0xNC00NC04MC0zMDU7MjAyMDEtMTMtMjYyLTQtOTB8MA==
1238,上級8,昼戦,13,MXwxMDIyLTktMTQ1LTgwLTMwNTsxNTctOC00NC04MC0zMDU7MTAwMi03LTQ0LTgwLTMwNTszOTctMTQtNDQtODAtMzA1OzMyOS0xMy0yMC00LTkwfDA=
1238,上級8,昼戦,14,MXwyODEtOS00NC04MC0zMDU7MjAwODktOC0yMjktMTIzLTY4Ozc3LTctMjI5LTIyNC00MDA7MjA0LTE0LTIwLTQtOTA7MjI2LTEzLTIwLTQtOTB8MA==
1238,上級8,昼戦,15,MXwxMDM3LTktMjAtMzI1LTkwOzM1MC04LTQ0LTgwLTMwNTsyMDA1MS03LTIwLTEwNC05MDsxNjUtMTQtNDQtODAtMzA1OzEwMjEtMTMtMjI5LTIyNC0xNDl8MA==
1238,上級8,昼戦,16,MXwyNjMtOS0yMjktMjI0LTY4OzI5Mi04LTIyOS0yMjQtNjg7MzQ4LTctMjAtNC05MDsyNTctMTQtMjAtNC05MDszODYtMTMtMjI5LTIyNC02OHww
1238,上級8,昼戦,17,MXwzNTItOS00NC04MC0zMDU7MjAwNDktOC0yMTItNC05MDsxODUtNy0yMjktMjI0LTk0OzIwOC0xNC0yMjktMjI0LTY4OzE5OC0xMy0yMC00LTkwfDA=
1238,上級8,昼戦,18,MXwyNDctOS0yMC00LTkwOzE3OS04LTIwLTQtNDA1OzIzOC03LTIyOS0yMjQtNjg7MTAyMC0xNC0yMC00LTE0ODszODEtMTMtMjAtNC05MHww
1238,上級8,昼戦,19,MXwxMDQ0LTktMjI5LTIyNC02ODsxMDMzLTgtMjI5LTI1Mi02ODszOTYtNy0yMjktMjI0LTY4OzE0OC0xNC0yMC00LTkwOzExMi0xMy0yMjktMjI0LTY4fDA=
1238,上級8,昼戦,20,MXwxMDktOS0yMjktMjI0LTY4OzMzOS04LTIyOS0yMjQtNjg7NDMtNy0yNDItNC05MDsxMjgtMTQtMjAtNC05MDs4Mi0xMy0yMjktMjU3LTY4fDA=
1238,上級8,昼戦,21,MXwxMDQwLTktMjI5LTMyNi02ODsxNTYtOC00NC03Ni0zMDU7MjcwLTctMjExLTQtOTA7MzI2LTE0LTQ0LTgwLTMwNTsxOTItMTMtMjAtNC05MHww
1238,上級8,昼戦,22,MXwyMTEtOS0yMC00LTkwOzE1My04LTQ0LTgwLTMwNTsxNTUtNy00NC04MC0zMDU7Mzk1LTE0LTIyOS0yMjQtNjg7MzQ1LTEzLTIyOS0yMjQtNjh8MA==
1238,上級8,昼戦,23,MXwzNzEtOS0yMC00LTkwOzM4OC04LTIwLTQtOTA7MTAyNS03LTQ0LTE4Ni0zMDU7MTU4LTE0LTQ0LTgwLTMwNTsxOTctMTMtMjAtNC05MHww
1238,上級8,昼戦,24,MXw0Mi05LTIwLTQtMTA4OzE4OS04LTQ0LTgwLTMwNTsxNDYtNy0yMC00LTkwOzMzNC0xNC0yMC00LTkwOzE0NS0xMy0yMC0yMDgtOTB8MA==
1238,上級8,昼戦,25,MXwyNzUtOS0yMjktMjI0LTY4OzMwNS04LTIwLTQtOTA7MzY3LTctNDQtODAtMzA1OzM2OC0xNC00NC04MC0zMDU7MzAyLTEzLTQ0LTgwLTMwNXww
1238,上級8,昼戦,26,MXwzNC05LTIwLTI3OS05MDsxMTctOC0yMC00LTkwOzE0OS03LTIyOS0yMjQtNjg7ODYtMTQtMjI5LTI5MC02ODsyNzMtMTMtMjAtNC05MHww
1238,上級8,昼戦,27,MXwzNjItOS0yMjktMjI0LTY4OzI0MC04LTIyOS0yMjQtNjg7Mjc2LTctMjI5LTIyNC02ODsxODQtMTQtMjAtNC05MDsxODAtMTMtMjU4LTQtOTB8MA==
1238,上級8,昼戦,28,MXwzMzctOS0yMC00LTkwOzQ3LTgtMjAtMzAxLTkwOzIwMjI4LTctNDAtMzM1LTE2ODsyODMtMTQtNDQtODAtMzA1OzEwMjYtMTMtMjI5LTE4NS02OHww
1238,上級8,昼戦,29,MXw1Mi05LTIwLTE1My05MDszMjUtOC00NC04MC0zMDU7MjY0LTctMjI5LTIyNC02ODszMTktMTQtMjI5LTIyNC02ODsyNDktMTMtMjI5LTIyNC02OHww
1238,上級8,昼戦,30,MXwzNjAtOS0yMC00LTkwOzI5OS04LTQ0LTgwLTMwNTsxOTUtNy0yMjktMjI0LTY4OzEyMS0xNC0yMjktMjI0LTY4Ozg0LTEzLTIyOS0yMjQtMTYyfDA=
1238,上級8,昼戦,31,MXwxMTAtOS0yMjktMTUwLTY4OzI3OC04LTQ0LTgwLTMwNTsyNzEtNy0yMjktMjI0LTY4Ozc4LTE0LTIyOS0yMjQtNjg7MTkwLTEzLTQ0LTgwLTMwNXww
1238,上級8,昼戦,32,MXwzNDctOS0yMzQtMjAtMTI7ODUtOC0yMjktMjI0LTY4OzMwMC03LTIyOS0yMjQtNjg7MjY4LTE0LTIwLTQtOTA7NDAyLTEzLTIwLTQtOTB8MA==
1238,上級8,昼戦,33,MXwzMjEtOS00NC04MC0zMDU7MTExLTgtMzYyLTIyNC02ODsyMDEyNy03LTM5Ni0xODItMTI7ODctMTQtMjI5LTMyNC02ODszNTMtMTMtNDQtODAtMzA1fDA=
1238,上級8,昼戦,34,MXwzOC05LTIwLTE3Mi05MDszNS04LTIwLTM0NS05MDsyMTMtNy0yMzQtMjAtMTI7MzIwLTE0LTIwLTQtOTA7Mjg0LTEzLTIwLTQtOTB8MA==
1238,上級8,昼戦,35,MXwyMTctOS0yMC00LTkwOzIwMTE1LTgtMTk3LTI4Ni02NjsyMDExNC03LTMwNS03Mi0yMTM7MjU1LTE0LTIwLTQtOTA7MTc0LTEzLTMyMi00LTkwfDA=
1238,上級8,昼戦,36,MXwyMDIzMy05LTI2Ni03Mi0zODE7MTgzLTgtMjI0LTIwLTU4OzIwMDk3LTctMTc5LTcyLTM4NDszMDgtMTQtMjAtNC05MDsyMDEwMS0xMy05Mi0zNTktMTU2fDA=
1238,上級8,昼戦,37,MXwyNDEtOS0yMC00LTkwOzIwMDI2LTgtNjItMzQ4LTE1NzsxNDctNy0yMC00LTkwOzIwMzEwLTE0LTIyNC03Mi00MDQ7MjAxNDMtMTMtMTkyLTM5MS02Nnww
1238,上級8,昼戦,38,MXwyMDEwMy05LTkyLTM1OC0xMjU7MjAxMDQtOC0yNjAtNzItMTI7MjAyMjEtNy0yMjQtMTc2LTU4OzIwMDA4LTE0LTE4MC0yMzgtMzUxOzQwLTEzLTI4MS00LTkwfDA=
1238,上級8,昼戦,39,MXwyMDAzMi05LTIzNC03Mi0xMzQ7MTgyLTgtMjAtNC05MDsyMDAxMi03LTE2Ny03Mi0zNTM7MjAwMTAtMTQtMTU1LTcyLTM1NTsyMDAwNy0xMy0yMjQtNzItMTcxfDA=
1238,上級8,昼戦,40,MXwyMDIxMi05LTIyNC03Mi0zMzQ7Mzc2LTgtNDAtNzItMTI7NDEtNy0yMC00LTkwOzIwMTc4LTE0LTIxNC03Mi0xMjsyMDEzNi0xMy0yMzQtNzItMTJ8MA==
